run,queryIndex,queryId,scenario,terminalState,outcome,totalMs,executionMs,anchorAndPersistenceMs,retryCount,remoteRequestAttempts,receiptBytes,receiptRoot,anchorTxHash,anchorBlockHeight,auditVerified,expectedBehavior,appliedFaults,error
1,3,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-3,fabric_endpoint_retry,ANCHORED,SATISFIED,531.668,45,486.668,1,7,15032,0x800396160e3db02f3c4b459151302af5f0796536098dbb1c1abfd4c3f75c19f1,0xa9d4e1d8402f485f82609248bc7dbb96b09b71e32fad8dcf86e4045d407da61d,184,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-3"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,4,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-4,fabric_endpoint_retry,ANCHORED,SATISFIED,577.286,79,498.286,1,7,15034,0xec95afb0acc6fbb9c035bbbbcce95e7f9f02fdb66fb10fb7764f059e12bb271e,0xcdf7eb189625e15008f131f168aaa1187738f939b94a1595d64fe4e85f0c2137,185,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-4"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,5,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-5,fabric_endpoint_retry,ANCHORED,SATISFIED,389.535,62,327.535,1,7,15032,0xb9310c354ccec3a3ee371ee8aa2da0590efb075cb75c5404a3eb23932f557b2e,0x0d071a8efa3ffcafe8171a54135bb470a215e9b2c01b7f6fb4a2839aca788b07,186,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-5"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,6,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-6,fabric_endpoint_retry,ANCHORED,SATISFIED,542.309,50,492.309,1,7,15032,0x66d7ce4fe0c3db026d328d7b75c601c5bfbe368067e3240d7f43833738b6159f,0x4111c19d61f69bc1747f949d366ac75a032e4b7a9de709512744296e3f93dda6,187,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-6"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,7,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-7,fabric_endpoint_retry,ANCHORED,SATISFIED,514.605,49,465.605,1,7,15032,0x83d8164867fd74288624c67a4a0115b5d86b46dd304b069e297a93264f573c36,0x472192e7b7ef3807212eb8d8650a3373fa958487a5f604200d6c142430c76399,188,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-7"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,8,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-8,fabric_endpoint_retry,ANCHORED,SATISFIED,505.36,66,439.36,1,7,15032,0xa9a8d707f76689651e40dd3afab1a98714fca8836687d71a3400143b933f69f6,0x01cb169aaea60bba1ec0161d52172d105658721d788c604b73ee864e43b9158b,189,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-8"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,9,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-9,fabric_endpoint_retry,ANCHORED,SATISFIED,501.983,46,455.983,1,7,15034,0x58858a8b1e143156664e5c3c3d67abf6907c8d7f743c00b0c054023afb4df284,0x826b7b2a729d7dbb02617c30e2962179753e35d9477eaed5a68ba852fa27c1ad,190,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-9"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,10,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-10,fabric_endpoint_retry,ANCHORED,SATISFIED,499.884,39,460.884,1,7,15038,0xed2342c2cf3369c2e17da58dc37c367d6bee0d9396a85231171a9d7cab2a8ff8,0x8604f67a4f03be314952654804764e97f13e214f634b8db12fc37ffa7699d5ae,191,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-10"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,11,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-11,fabric_endpoint_retry,ANCHORED,SATISFIED,501.216,65,436.216,1,7,15038,0x85ef732fa6fc3aeeb8f431a6c451ecd973bcd65713116f241fb82ff371843b0a,0xb3d6e1453cdc7e5af961126b86c8383781cbd38f4f1058ac99f0490aee347633,192,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-11"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,12,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-12,fabric_endpoint_retry,ANCHORED,SATISFIED,505.203,34,471.203,1,7,15038,0xdeee4666eb435350337080739b29c592f17526a237556105a731670301b982c9,0x2cfa0daf3198bf86cd5f33eef617611aec155903d82dde7877499e2f16c7118f,193,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-12"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,13,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-13,fabric_endpoint_retry,ANCHORED,SATISFIED,510.75,59,451.75,1,7,15038,0x650a0172ae6aca93e204db5f4aa5625b76a4485029a1bcd86e73092982462650,0x221ec42dd9ba8b99ab3a9bc08e9b581e5fedb445ebcec3c8987c2defe15d2eea,194,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-13"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,14,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-14,fabric_endpoint_retry,ANCHORED,SATISFIED,506.313,42,464.313,1,7,15038,0x6a79fe8c3d7883e778cb5f93abb7e6bb0f971b6cc0af4da07b4e42c195456564,0x3c7cdf628b740b35966dedc2cbc8bcbd3861526b6844e2fb11dbf1213e052a31,195,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-14"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,15,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-15,fabric_endpoint_retry,ANCHORED,SATISFIED,500.391,44,456.391,1,7,15038,0x07a41f4f096095e90f815836dd1fa3066f679e5341bd1c9bc9b622e65beef46d,0x5e23d2e628275defd112726f497da28f2ca5e9c8770dfe9aa4ecef8f4d12f7a3,196,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-15"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,16,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-16,fabric_endpoint_retry,ANCHORED,SATISFIED,626.084,37,589.084,1,7,15038,0xee0c546c476f5990e9a9d5fb7a0282c303f35f112ed5834b313a9ac9cdb0b7eb,0x1cb3803f56ee4d5a558214dd82186f28f1a52a980fed113e13db2aaeaff3edd8,197,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-16"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,17,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-17,fabric_endpoint_retry,ANCHORED,SATISFIED,479.8,44,435.8,1,7,15038,0x28d608b575afeec27f53a173cbaef661fc63d929e6feceaa98393179359ea1e2,0xdf3251f0a5ab346ea9e9e93af61b4f05b71d8700c11255a4bc9296959c1259bf,198,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-17"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,18,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-18,fabric_endpoint_retry,ANCHORED,SATISFIED,395.755,38,357.755,1,7,15038,0xc3e41cf0c26219b4961b6ee93dc64bcc3cefbe72f1eb38004a37a3875352628f,0xbf57c552d823c99bd0edab3f5890e474f9548069a3e892a7e09a9b37c055fc9d,199,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-18"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,19,livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-19,fabric_endpoint_retry,ANCHORED,SATISFIED,497.984,33,464.984,1,7,15038,0xf184f92caf110a178ed00ba7ce75cc34eb560082f96806ff06e0c05dfb437ebb,0x1150c60d4b22b9c7044aedf26c350db6e11e8f57216c9bc5dd6478c308c0c1b7,200,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fabric_endpoint_retry-19"",""nodeId"":""order_fabric"",""attempt"":1,""candidate"":""fabric-peer-0"",""action"":""error""}]",
1,0,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-0,fisco_endpoint_retry,ANCHORED,SATISFIED,526.902,57,469.902,1,7,15032,0xbc2ff8d352a8f83f600fbc94e7e56e11bb980cd52f97a14c43c0b9e62d0dfa2b,0xaf0e58317ef674be40f0c39810bf959ded72903d74bdffa1b1d2c72525461fac,201,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-0"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,1,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-1,fisco_endpoint_retry,ANCHORED,SATISFIED,523.389,49,474.389,1,7,15032,0x53fdd1a1754e255c4d46f077e5e8b774cc4624e0a1eb5ba6a8e81057e3c78c25,0x8d8633ebdcb2ecefe85efc377ed507c87c6098021795328ac52615a63b2e4519,202,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-1"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,2,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-2,fisco_endpoint_retry,ANCHORED,SATISFIED,508.624,42,466.624,1,7,15034,0xc1bfefa630682f65c4bc4fd95d9ebd258ddbd21271cc31df4ffc107381ad76df,0x03019711a4ecfe9abf2e25f9a0ce7db0b9b643e315a247c9efe52310c0ee25cd,203,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-2"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,3,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-3,fisco_endpoint_retry,ANCHORED,SATISFIED,542.825,45,497.825,1,7,15034,0xc276f04da277f99a8dedd9b2edcc28c98a9aea30c960cabafecc5eb15e3caa63,0xa96543fc7ed1d94b4b02d3cfb6cc846cdf20b1f1513508b7b782564a6a2ad2c5,204,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-3"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,4,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-4,fisco_endpoint_retry,ANCHORED,SATISFIED,509.544,49,460.544,1,7,15034,0x82229184ce7d8435860ccf257c570417f587f6ac0e40de6952dfce4f85c7dbca,0x541b56c4721157f03cb9b64d7f3a400bef5e4d99e8d1d7aae9e514d2548b1c5c,205,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-4"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,5,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-5,fisco_endpoint_retry,ANCHORED,SATISFIED,500.644,50,450.644,1,7,15032,0x1d11b001754d118406b47db1c9ee55402cf3024caf82fcce0f7597ec2de71761,0xd8d83484ea358629703e511108b29e744d6d4993d5adf643243b243510cd71ae,206,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-5"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,6,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-6,fisco_endpoint_retry,ANCHORED,SATISFIED,609.249,42,567.249,1,7,15034,0x9c7e0984d07e8156eb94d4b8da7ea47934a4b3e5b0c39d4d67fb5d33c2a8eded,0xcb78e7f1b28a70d35181e3228abddb22324e4cd2c83f4beb4081a9587722d98d,207,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-6"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,7,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-7,fisco_endpoint_retry,ANCHORED,SATISFIED,522.339,34,488.339,1,7,15032,0xfc38345611aa21f62bfd15355fbedab43bd7a12df2e8d6e8bf1b49cfbc777087,0xcbd6910d850e44a8c1deed06b1236e1429315f907fe001c94d311daa15f18498,208,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-7"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,8,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-8,fisco_endpoint_retry,ANCHORED,SATISFIED,505.954,41,464.954,1,7,15034,0xdff35223440676d5e145d8ecd34e0215091bab7fb2ffa117a95563a56403945a,0x4c04d1bdfaa7a12e31292d505c5d821a493b5f2573a89dae6cfc0fb8184a25e5,209,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-8"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,9,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-9,fisco_endpoint_retry,ANCHORED,SATISFIED,618.063,49,569.063,1,7,15032,0x174e6e7f1c026316fabdd7f1158c0e19b1e07e749563fb9adceee77d8c072050,0x244483aa268c6d214f154b503199f12f187769c30638821996406fdd81980241,210,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-9"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,10,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-10,fisco_endpoint_retry,ANCHORED,SATISFIED,507.076,44,463.076,1,7,15040,0xa92499890dae6fa3a9edce067877b9634ccc90037c29375c6fae6764fa341242,0x32d5873efb24b06fcf5316d8481c278a2aca14993787fd9065096d310aca40db,211,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-10"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,11,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-11,fisco_endpoint_retry,ANCHORED,SATISFIED,501.178,59,442.178,1,7,15040,0x53fb6318479024b9188f3dab8ea7c71930cd12f6d86cc9035b3361f58b889b99,0x9a8dbd9d927e31c1b6ea1e05f2c4f857e6fd092979e60d50e54df92eb559257b,212,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-11"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,12,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-12,fisco_endpoint_retry,ANCHORED,SATISFIED,498.374,47,451.374,1,7,15038,0x273434d83f5f49b9c87be74c682a2851d2144cb93da49a2de3ac316f90992455,0xdd73b6ffc569a3a0b43f1180455b8734991902224d00824662aada88da275719,213,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-12"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,13,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-13,fisco_endpoint_retry,ANCHORED,SATISFIED,501.181,48,453.181,1,7,15038,0x95ea7fedd4ffda217602d01af904f4a1366ab8b9771694f0f9aa771a555412a0,0x944f5d71e81b54ce75f498b606f4b50dcc0dc5a61267ca02386eaa4425f1c507,214,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-13"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,14,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-14,fisco_endpoint_retry,ANCHORED,SATISFIED,513.165,38,475.165,1,7,15038,0x6c77bb861a57023549dc811c36ddec83b8db234357eccd0ab2051e55d37c94c4,0xfc5e68f3c25dd169e3ff86e3b537ae388a342ceded94270baaceae815cf90f6e,215,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-14"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,15,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-15,fisco_endpoint_retry,ANCHORED,SATISFIED,494.285,51,443.285,1,7,15038,0x07466488af4ee9b9f9c1876e4fad6aeaa533a3b1a46f9baadf4e97d1cf59495c,0x82123fc6598435c0a246d8aa22b535355b6feda350c71c8e10331cd76192cb19,216,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-15"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,16,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-16,fisco_endpoint_retry,ANCHORED,SATISFIED,508.034,41,467.034,1,7,15038,0xe409e9b775f91308db6cf8a2ce4d90fc8b1deb6f99b448f8712b596344c0bb52,0x2c6fdfa73f40569bdc1d06fd99819a466ccdb5e866f45eb9c369eda25e2f1724,217,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-16"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,17,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-17,fisco_endpoint_retry,ANCHORED,SATISFIED,506.683,45,461.683,1,7,15038,0x3bc66d0c5a8125bba15ab5672ae021da2719c08fa1e5d7b43f8891acdb13c544,0x29b23aba98b00ebf00930ae39dab5957bf75923f811f42bb0167f56e892d0769,218,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-17"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,18,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-18,fisco_endpoint_retry,ANCHORED,SATISFIED,519.27,37,482.27,1,7,15038,0x2c1452220f88fb368661e0f16991ba65e88c5ac9ab50bebd710e5b4c6dc8572a,0xdb1ee40050368fbd7a058afdc979a94c48f62fd8cc254c2bedd2ef1f50645128,219,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-18"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,19,livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-19,fisco_endpoint_retry,ANCHORED,SATISFIED,498.908,43,455.908,1,7,15040,0xc3cc9a1927155644f886fce67ae4e9fbf2b72736c2fe02f3630872c590d12ede,0x0a75a6fd4c4909c5bf9ecad764a6e4c662a6fb0676ea46672c2fb4db946aad9f,220,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-fisco_endpoint_retry-19"",""nodeId"":""logistics_fisco"",""attempt"":1,""candidate"":""fisco-node-0"",""action"":""error""}]",
1,0,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-0,semantic_service_timeout,ANCHORED,SATISFIED,515.057,269,246.057,1,7,15166,0x7ad90011220526e7776f0adfc25e9cac7d334c2227864af7182affa5511c8333,0x8b37bbbb2650156040714a59f03da7e66ddfabc897965e96230e9b0fa371c2a8,221,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-0"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,1,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-1,semantic_service_timeout,ANCHORED,SATISFIED,497.109,268,229.109,1,7,15168,0xe6e08060586f5c6ccee6719ab2ef56397fe59e56dbe18f944341bdbaa6da2d08,0xa5d898788c2f9761a8bcf032f1dec232a7951190a1b756f9974e4877432363ce,222,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-1"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,2,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-2,semantic_service_timeout,ANCHORED,SATISFIED,568.411,267,301.411,1,7,15168,0xc1fe5722bbd39d7ffc626621316cef3cb8dc9d17a401ddcb9601a4e9f9825917,0x5e4cfe083f63577fd89d67de076bef28ea68bdf88c808d95e4eb0d813f55b501,223,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-2"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,3,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-3,semantic_service_timeout,ANCHORED,SATISFIED,457.753,273,184.753,1,7,15168,0x0b1ac3ac9f0a9a5b7db7060631304bdf484d46a476c3a391c4014831ced5d9ba,0x775fe893cc15c487dbd95cdcce2e622e2b8096bc23c6fc8dcc9f8d459043924a,224,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-3"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,4,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-4,semantic_service_timeout,ANCHORED,SATISFIED,495.035,272,223.035,1,7,15168,0x308f1febef30ec4aa4c88f238204af580f306375cfb46a00c3d5c9c3931012d7,0xcbb91007e5c2ecf7d25e03554d54b41580432f5fcf3d86b33a329b41be5fe02a,225,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-4"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,5,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-5,semantic_service_timeout,ANCHORED,SATISFIED,619.387,269,350.387,1,7,15166,0x71cb992ab7dce58ff9a441f9482f4f7299b1d42f5863cfd5b70ba7fd22c78da6,0x80a31f187bd8c031a51943a931b17ad8ab75b3f690131169e1e97ea5ee3500b9,226,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-5"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,6,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-6,semantic_service_timeout,ANCHORED,SATISFIED,530.471,265,265.471,1,7,15166,0xcf88af5512dd2667d314e1a733c633e8f9caf546e5fd6acb8328bdd9e93d75dc,0xc626a69cdb2b9d7f31fef8fc34a1de6931b1a3919a1aa8bae4110197aa709651,227,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-6"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,7,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-7,semantic_service_timeout,ANCHORED,SATISFIED,501.161,266,235.161,1,7,15168,0x39333a16649e5ccd65a286b8fa78b4e57cca9150bf1a8b4432368dac7f62b614,0xfd8052c3d9bde2082b819f8ee1901100abda5d5482d7ca4e5bb36458ca72d810,228,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-7"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,8,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-8,semantic_service_timeout,ANCHORED,SATISFIED,503.988,269,234.988,1,7,15166,0xf85aeab90d09d954222930b976bc5ef85fe173d84aa0b18060a04f7926448870,0xb697ac34143f44059196e256823286fd877f5bdaa5f110b9a34ec4685f821458,229,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-8"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
1,9,livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-9,semantic_service_timeout,ANCHORED,SATISFIED,502.941,267,235.941,1,7,15166,0x8aef8397e4ac3b54a7d6ce4dd23f901b8094ea3c270fe6236698c1ff399a749d,0xf8ed6fa83fae37673ad1915ba56018782b2f208613a0671fa0334f788822568a,230,true,true,"[{""faultId"":""fault-0"",""queryId"":""livebench-2026-08-25T01-46-44-989Z-1-semantic_service_timeout-9"",""nodeId"":""quality_semantic"",""attempt"":1,""candidate"":""local-semantic-a"",""action"":""timeout""}]",
